ID,Name,Age,Photo,Nationality,Overall,Potential,Club,Club Logo,Value,Wage,Preferred Foot,Weak Foot,Skill Moves,Work Rate,Height,Weight,Release Clause,Kit Number
255903,C. Garcia,19,https://cdn.sofifa.net/players/255/903/23_60.png,United States,52,72,Real Salt Lake,https://cdn.sofifa.net/teams/111065/30.png,€220K,€850,Right,3,2,Medium/ Low,170cm,64kg,€539K,17
264803,22 Kike Ríos,21,https://cdn.sofifa.net/players/264/803/22_60.png,Spain,61,71,Real Valladolid CF,https://cdn.sofifa.net/teams/462/30.png,€700K,€1K,Left,3,2,Medium/ Medium,187cm,80kg,€1.3M,31
263157,Y. Djiga,19,https://cdn.sofifa.net/players/263/157/23_60.png,Burkina Faso,57,77,FC Basel 1893,https://cdn.sofifa.net/teams/896/30.png,€425K,€1K,Right,2,2,Medium/ Medium,187cm,80kg,€1.1M,6
258150,21 E. Gueye,20,https://cdn.sofifa.net/players/258/150/21_60.png,Senegal,60,69,Royal Excel Mouscron,https://cdn.sofifa.net/teams/111560/30.png,€500K,€1K,Left,2,2,Low/ Medium,185cm,77kg,€825K,4
258620,22 A. Jabbari,20,https://cdn.sofifa.net/players/258/620/22_60.png,Morocco,58,68,Stade Malherbe Caen,https://cdn.sofifa.net/teams/210/30.png,€450K,€950,Right,2,2,Medium/ Medium,190cm,80kg,€878K,39
271183,C. Bucuroiu,18,https://cdn.sofifa.net/players/271/183/23_60.png,Romania,54,69,AFC Hermannstadt,https://cdn.sofifa.net/teams/114147/30.png,€250K,€500,Right,2,2,Medium/ Medium,177cm,60kg,€494K,21
259147,R. Graham,21,https://cdn.sofifa.net/players/259/147/23_60.png,Scotland,60,71,Dundee United,https://cdn.sofifa.net/teams/181/30.png,€525K,€900,Left,3,2,Medium/ High,187cm,70kg,€1M,6
257964,21 M. Bortniczuk,18,https://cdn.sofifa.net/players/257/964/21_60.png,Poland,52,70,Jagiellonia Białystok,https://cdn.sofifa.net/teams/110745/30.png,€200K,€700,Right,2,2,Medium/ Low,180cm,73kg,€395K,36
256815,K. Hurst,20,https://cdn.sofifa.net/players/256/815/23_60.png,England,56,67,Doncaster Rovers,https://cdn.sofifa.net/teams/142/30.png,€325K,€3K,Left,2,2,High/ Low,178cm,72kg,€634K,21
270742,A. Saji,22,https://cdn.sofifa.net/players/270/742/23_60.png,India,54,62,Hyderabad FC,https://cdn.sofifa.net/teams/113301/30.png,€230K,€500,Right,3,2,Medium/ High,183cm,80kg,€357K,36
259565,21 Y. Bonny,16,https://cdn.sofifa.net/players/259/565/21_60.png,France,57,77,La Berrichonne de Châteauroux,https://cdn.sofifa.net/teams/212/30.png,€450K,€500,Right,3,2,Medium/ Medium,188cm,86kg,€1.2M,33
259653,22 A. Abdurasul,20,https://cdn.sofifa.net/players/259/653/22_60.png,China PR,48,62,Shandong Taishan,https://cdn.sofifa.net/teams/111724/30.png,€110K,€2K,Right,2,2,Medium/ Medium,174cm,69kg,€239K,30
257372,22 A. Phelan,20,https://cdn.sofifa.net/players/257/372/22_60.png,Republic of Ireland,51,60,Waterford FC,https://cdn.sofifa.net/teams/753/30.png,€130K,€500,Right,3,2,Medium/ Medium,180cm,72kg,€228K,41
264711,22 F. Ferraro,18,https://cdn.sofifa.net/players/264/711/22_60.png,Belgium,54,68,Royal Charleroi S.C.,https://cdn.sofifa.net/teams/670/30.png,€250K,€950,Right,2,2,Medium/ Medium,180cm,65kg,€531K,29
270870,Miguel Nóbrega,22,https://cdn.sofifa.net/players/270/870/23_60.png,Portugal,62,69,Rio Ave FC,https://cdn.sofifa.net/teams/744/30.png,€750K,€1K,Right,3,2,Low/ High,189cm,83kg,€1.7M,3
256074,21 D. Luzi,18,https://cdn.sofifa.net/players/256/074/21_60.png,Venezuela,55,67,Zamora Fútbol Club,https://cdn.sofifa.net/teams/112912/30.png,€300K,€500,Right,2,2,Medium/ Medium,177cm,70kg,€705K,21
255626,21 Zhong Jiyu,23,https://cdn.sofifa.net/players/255/626/21_60.png,China PR,47,49,Shijiazhuang Ever Bright F.C.,https://cdn.sofifa.net/teams/112985/30.png,€60K,€1K,Right,2,2,Medium/ Low,170cm,62kg,€98K,77
253419,20 P. Kpohomouh,17,https://cdn.sofifa.net/players/253/419/20_60.png,England,59,72,Southampton,https://cdn.sofifa.net/teams/17/30.png,€240K,€500,Right,3,2,Medium/ Medium,186cm,77kg,€606K,71
271050,D. Gomis,27,https://cdn.sofifa.net/players/271/050/23_60.png,Senegal,62,64,En Avant de Guingamp,https://cdn.sofifa.net/teams/62/30.png,€425K,€2K,Right,3,2,Medium/ Medium,188cm,85kg,€776K,7
269259,L. Zeefuik,17,https://cdn.sofifa.net/players/269/259/23_60.png,Netherlands,57,74,FC Volendam,https://cdn.sofifa.net/teams/645/30.png,€400K,€500,Right,4,3,High/ Medium,192cm,80kg,€830K,25
258689,Diego Bri,19,https://cdn.sofifa.net/players/258/689/23_60.png,Spain,58,74,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€525K,€4K,Left,3,3,High/ Low,172cm,65kg,€1.4M,44
268698,E. Caspers,18,https://cdn.sofifa.net/players/268/698/23_60.png,Australia,50,65,Macarthur FC,https://cdn.sofifa.net/teams/114604/30.png,€110K,€500,Left,2,2,Medium/ Medium,176cm,68kg,€206K,22
261522,21 T. Pavone,30,https://cdn.sofifa.net/players/261/522/21_60.png,Argentina,55,55,Metropolitanos de Caracas FC,https://cdn.sofifa.net/teams/112914/30.png,€120K,€2K,Right,2,2,Medium/ Medium,181cm,78kg,€258K,9
269968,D. Tibell,20,https://cdn.sofifa.net/players/269/968/23_60.png,Sweden,55,68,IFK Norrköping,https://cdn.sofifa.net/teams/702/30.png,€300K,€950,Right,3,2,Medium/ Medium,180cm,72kg,€563K,33
266734,M. Tzionis,20,https://cdn.sofifa.net/players/266/734/23_60.png,Cyprus,57,67,Sporting Kansas City,https://cdn.sofifa.net/teams/696/30.png,€350K,€1K,Right,3,2,Medium/ Low,170cm,66kg,€578K,27
255723,21 J. Roa,27,https://cdn.sofifa.net/players/255/723/21_60.png,Paraguay,60,60,Club River Plate Asunción,https://cdn.sofifa.net/teams/114575/30.png,€275K,€500,Right,3,2,Medium/ Medium,179cm,85kg,€591K,27
263420,M. Ben Fredj,22,https://cdn.sofifa.net/players/263/420/23_60.png,Tunisia,58,69,AJ Auxerre,https://cdn.sofifa.net/teams/57/30.png,€450K,€3K,Right,3,2,Medium/ Medium,176cm,61kg,€990K,14
266720,R. Shabong,19,https://cdn.sofifa.net/players/266/720/23_60.png,India,51,60,ATK Mohun Bagan FC,https://cdn.sofifa.net/teams/113146/30.png,€120K,€500,Right,3,2,Medium/ High,169cm,65kg,€186K,33
257103,22 A. Höck,19,https://cdn.sofifa.net/players/257/103/22_60.png,Germany,57,68,Viktoria Köln,https://cdn.sofifa.net/teams/110645/30.png,€325K,€550,Right,3,2,Medium/ Medium,194cm,86kg,€536K,2
260544,22 B. Burman,20,https://cdn.sofifa.net/players/260/544/22_60.png,Poland,55,64,Warta Poznań,https://cdn.sofifa.net/teams/112511/30.png,€275K,€500,Right,2,2,Medium/ Medium,184cm,80kg,€426K,30
260022,21 G. Navarro,23,https://cdn.sofifa.net/players/260/022/21_60.png,Paraguay,66,71,Club River Plate Asunción,https://cdn.sofifa.net/teams/114575/30.png,€1.2M,€500,Right,3,2,Medium/ Medium,189cm,80kg,€2.7M,5
270987,Barbu,21,https://cdn.sofifa.net/players/270/987/23_60.png,Spain,61,68,CD Mirandés,https://cdn.sofifa.net/teams/110069/30.png,€625K,€1K,Right,3,2,Medium/ Medium,189cm,74kg,€1.1M,14
269855,B. Beganović,17,https://cdn.sofifa.net/players/269/855/23_60.png,Bosnia and Herzegovina,53,70,SV Ried,https://cdn.sofifa.net/teams/780/30.png,€230K,€500,Left,3,2,Medium/ Low,183cm,71kg,€477K,14
256146,21 B. Leizza,20,https://cdn.sofifa.net/players/256/146/21_60.png,Argentina,60,71,Club Atlético Tigre,https://cdn.sofifa.net/teams/111715/30.png,€500K,€2K,Right,2,2,Medium/ Medium,184cm,76kg,€825K,25
264528,22 S. Singsit,22,https://cdn.sofifa.net/players/264/528/22_60.png,India,52,62,SC East Bengal FC,https://cdn.sofifa.net/teams/111629/30.png,€180K,€500,Right,4,3,Medium/ Medium,168cm,65kg,€279K,16
260475,Byun Gyeong Jun,20,https://cdn.sofifa.net/players/260/475/23_60.png,Korea Republic,53,68,Jeju United FC,https://cdn.sofifa.net/teams/1478/30.png,€230K,€1K,Right,2,2,High/ Low,183cm,74kg,€431K,29
268620,J. Pombo,21,https://cdn.sofifa.net/players/268/620/23_60.png,Argentina,64,74,Arsenal de Sarandí,https://cdn.sofifa.net/teams/110394/30.png,€1.2M,€2K,Left,3,2,Medium/ Medium,192cm,84kg,€2M,13
271339,I. Al Ali,21,https://cdn.sofifa.net/players/271/339/23_60.png,Saudi Arabia,53,63,Al Tai,https://cdn.sofifa.net/teams/112572/30.png,€200K,€2K,Left,3,2,Medium/ Medium,175cm,67kg,€370K,21
254595,21 C. Castro,33,https://cdn.sofifa.net/players/254/595/21_60.png,Venezuela,61,61,Zamora Fútbol Club,https://cdn.sofifa.net/teams/112912/30.png,€160K,€500,Right,2,2,Medium/ Medium,176cm,70kg,€344K,3
267462,22 D. Krasucki,18,https://cdn.sofifa.net/players/267/462/22_60.png,Poland,57,71,RB Leipzig,https://cdn.sofifa.net/teams/112172/30.png,€375K,€4K,Right,3,2,Medium/ Medium,189cm,77kg,€872K,36
228590,20 T. Dasquet,25,https://cdn.sofifa.net/players/228/590/20_60.png,France,63,69,Le Mans FC,https://cdn.sofifa.net/teams/1739/30.png,€450K,€1K,Right,3,2,Medium/ Medium,179cm,68kg,€878K,28
256957,21 F. Borsos,20,https://cdn.sofifa.net/players/256/957/21_60.png,Hungary,57,67,SV Ried,https://cdn.sofifa.net/teams/780/30.png,€375K,€2K,Right,2,2,Medium/ Medium,185cm,75kg,€619K,18
271108,T. Oluwaseyi,22,https://cdn.sofifa.net/players/271/108/23_60.png,Nigeria,54,62,Minnesota United FC,https://cdn.sofifa.net/teams/111138/30.png,€240K,€1K,Right,4,3,Medium/ Medium,188cm,77kg,€408K,16
177683,Y. Sommer,33,https://cdn.sofifa.net/players/177/683/23_60.png,Switzerland,85,85,Borussia Mönchengladbach,https://cdn.sofifa.net/teams/23/30.png,€17.5M,€40K,Right,4,1,Medium/ Medium,183cm,79kg,€29.8M,1
265734,22 W. Kumado,18,https://cdn.sofifa.net/players/265/734/22_60.png,Ghana,53,70,FC Nordsjælland,https://cdn.sofifa.net/teams/1788/30.png,€230K,€500,Right,2,2,High/ Medium,175cm,70kg,€431K,32
254857,21 B. Spencer-Adams,19,https://cdn.sofifa.net/players/254/857/21_60.png,Guyana,60,75,Watford,https://cdn.sofifa.net/teams/1795/30.png,€550K,€1K,Right,2,2,Medium/ Medium,186cm,80kg,€1.4M,51
265407,M. Al Qahtani,19,https://cdn.sofifa.net/players/265/407/23_60.png,Saudi Arabia,51,66,Al Hilal,https://cdn.sofifa.net/teams/605/30.png,€140K,€3K,Left,3,2,Medium/ Medium,168cm,61kg,€326K,56
261797,21 B. Kręcichwost,20,https://cdn.sofifa.net/players/261/797/21_60.png,Poland,55,63,Podbeskidzie Bielsko-Biała,https://cdn.sofifa.net/teams/111087/30.png,€275K,€750,Right,2,2,Medium/ Low,182cm,79kg,€426K,53
269821,P. Birglehner,23,https://cdn.sofifa.net/players/269/821/23_60.png,Austria,56,61,SV Ried,https://cdn.sofifa.net/teams/780/30.png,€200K,€2K,Left,2,2,Medium/ Medium,185cm,76kg,€305K,20
150588,17 M. Couturier,34,https://cdn.sofifa.net/players/150/588/17_60.png,France,64,64,Stade Lavallois Mayenne FC,https://cdn.sofifa.net/teams/1814/30.png,€130K,€2K,Left,2,2,Medium/ High,185cm,78kg,nan,21
257276,22 Y. Sahfi,22,https://cdn.sofifa.net/players/257/276/22_60.png,Saudi Arabia,53,62,Al Faisaly,https://cdn.sofifa.net/teams/112389/30.png,€210K,€2K,Right,2,2,Medium/ Medium,180cm,67kg,€389K,31
266375,O. Bouda,22,https://cdn.sofifa.net/players/266/375/23_60.png,Burkina Faso,55,67,San Jose Earthquakes,https://cdn.sofifa.net/teams/111928/30.png,€300K,€1K,Right,3,2,High/ Low,180cm,79kg,€495K,25
257330,W. Swan,21,https://cdn.sofifa.net/players/257/330/23_60.png,England,56,69,Mansfield Town,https://cdn.sofifa.net/teams/1940/30.png,€350K,€7K,Right,2,2,High/ Low,182cm,75kg,nan,26
252886,20 K. Osigwe,17,https://cdn.sofifa.net/players/252/886/20_60.png,England,49,69,Bolton Wanderers,https://cdn.sofifa.net/teams/4/30.png,€50K,€500,Right,2,2,Medium/ Medium,188cm,72kg,€138K,42
263276,22 S. Goma,19,https://cdn.sofifa.net/players/263/276/22_60.png,France,56,67,FC Academica Clinceni,https://cdn.sofifa.net/teams/113391/30.png,€300K,€800,Right,3,2,Medium/ Medium,183cm,73kg,€465K,77
260656,21 G. Barone,22,https://cdn.sofifa.net/players/260/656/21_60.png,United States,53,62,Club de Foot Montréal,https://cdn.sofifa.net/teams/111139/30.png,€210K,€1K,Right,3,2,Medium/ Medium,175cm,72kg,€347K,50
260650,21 E. Bulut,23,https://cdn.sofifa.net/players/260/650/21_60.png,Sweden,56,60,IK Sirius,https://cdn.sofifa.net/teams/113458/30.png,€210K,€800,Right,3,2,Medium/ Medium,180cm,80kg,€278K,19
263626,Z. Labyad,22,https://cdn.sofifa.net/players/263/626/23_60.png,France,56,64,Grenoble Foot 38,https://cdn.sofifa.net/teams/1805/30.png,€325K,€1K,Right,3,2,Medium/ Medium,180cm,74kg,€634K,32
266463,22 N. Lewis,20,https://cdn.sofifa.net/players/266/463/22_60.png,Netherlands,61,67,Willem II,https://cdn.sofifa.net/teams/1907/30.png,€450K,€1K,Right,3,2,Medium/ Medium,194cm,88kg,€743K,31
256865,22 T. Onyeka,19,https://cdn.sofifa.net/players/256/865/22_60.png,England,53,64,Crewe Alexandra,https://cdn.sofifa.net/teams/121/30.png,€200K,€1K,Right,2,2,High/ Medium,185cm,75kg,€390K,24
264214,22 L. Bazzoli,20,https://cdn.sofifa.net/players/264/214/22_60.png,Germany,61,70,VfB Stuttgart,https://cdn.sofifa.net/teams/36/30.png,€675K,€3K,Right,2,2,Low/ Medium,188cm,82kg,€1.4M,43
263348,A. Despa,20,https://cdn.sofifa.net/players/263/348/23_60.png,Romania,55,66,Rapid București,https://cdn.sofifa.net/teams/310/30.png,€275K,€1K,Left,2,2,Medium/ Medium,181cm,71kg,€426K,16
255499,22 Cho Yoon Sung,22,https://cdn.sofifa.net/players/255/499/22_60.png,Korea Republic,54,65,Gangwon FC,https://cdn.sofifa.net/teams/112115/30.png,€230K,€1K,Right,3,2,Low/ High,185cm,80kg,€334K,20
266524,K. Yearn,17,https://cdn.sofifa.net/players/266/524/23_60.png,England,51,65,Cambridge United,https://cdn.sofifa.net/teams/1944/30.png,€130K,€500,Right,3,2,High/ Medium,176cm,67kg,€309K,35
262761,22 Y. Ozaki,17,https://cdn.sofifa.net/players/262/761/22_60.png,Japan,57,70,Vissel Kobe,https://cdn.sofifa.net/teams/101146/30.png,€350K,€500,Left,4,2,Medium/ Medium,185cm,74kg,€674K,34
257687,22 Hu Xingyu,19,https://cdn.sofifa.net/players/257/687/22_60.png,China PR,47,55,Chongqing Liangjiang Athletic,https://cdn.sofifa.net/teams/112165/30.png,€100K,€800,Right,2,2,Low/ Low,178cm,68kg,€175K,21
268966,Yang Chenyu,23,https://cdn.sofifa.net/players/268/966/23_60.png,China PR,51,58,Hebei FC,https://cdn.sofifa.net/teams/112978/30.png,€120K,€1K,Right,3,2,Medium/ Medium,176cm,72kg,€210K,29
255364,20 A. Janjeva,16,https://cdn.sofifa.net/players/255/364/20_60.png,England,59,78,Watford,https://cdn.sofifa.net/teams/1795/30.png,€275K,€500,Right,3,2,Low/ Medium,186cm,72kg,€694K,72
263750,22 K. Nwoko,23,https://cdn.sofifa.net/players/263/750/22_60.png,Malta,58,64,St. Patrick's Athletic,https://cdn.sofifa.net/teams/423/30.png,€325K,€650,Right,3,2,Medium/ Medium,188cm,88kg,€569K,14
265631,22 P. Kusztal,18,https://cdn.sofifa.net/players/265/631/22_60.png,Poland,53,72,Zagłębie Lubin,https://cdn.sofifa.net/teams/110749/30.png,€240K,€600,Right,2,2,Medium/ Medium,176cm,71kg,€474K,25
265830,22 S. Willock,17,https://cdn.sofifa.net/players/265/830/22_60.png,England,52,62,Walsall,https://cdn.sofifa.net/teams/1803/30.png,€170K,€550,Right,3,2,High/ Medium,178cm,70kg,€332K,32
262097,I. Donasiyano,24,https://cdn.sofifa.net/players/262/097/23_60.png,Tanzania,51,57,Nashville SC,https://cdn.sofifa.net/teams/114162/30.png,€90K,€1K,Right,4,2,Medium/ Medium,175cm,70kg,€153K,13
270519,W. Osula,18,https://cdn.sofifa.net/players/270/519/23_60.png,Denmark,55,74,Sheffield United,https://cdn.sofifa.net/teams/1794/30.png,€325K,€2K,Left,3,2,High/ Low,180cm,75kg,€821K,32
256071,21 J. Davidson,18,https://cdn.sofifa.net/players/256/071/21_60.png,Venezuela,56,68,Zamora Fútbol Club,https://cdn.sofifa.net/teams/112912/30.png,€300K,€500,Right,2,2,Medium/ Medium,169cm,55kg,€705K,2
253448,20 S. Valbuena,20,https://cdn.sofifa.net/players/253/448/20_60.png,Colombia,53,63,La Equidad,https://cdn.sofifa.net/teams/112523/30.png,€100K,€500,Right,3,2,Medium/ Medium,178cm,72kg,€155K,31
256314,20 G. Ott,17,https://cdn.sofifa.net/players/256/314/20_60.png,France,56,75,AS Nancy Lorraine,https://cdn.sofifa.net/teams/1823/30.png,€180K,€500,Left,3,2,Medium/ Medium,175cm,70kg,€428K,34
259351,22 M. Wright,18,https://cdn.sofifa.net/players/259/351/22_60.png,Scotland,56,71,Ross County FC,https://cdn.sofifa.net/teams/631/30.png,€325K,€600,Right,3,2,High/ Medium,180cm,76kg,€772K,30
271240,M. Uvais,23,https://cdn.sofifa.net/players/271/240/23_60.png,India,54,58,Jamshedpur FC,https://cdn.sofifa.net/teams/114168/30.png,€140K,€500,Left,4,2,Medium/ Medium,182cm,82kg,€200K,5
269981,T. Weber,27,https://cdn.sofifa.net/players/269/981/23_60.png,Germany,58,59,SpVgg Bayreuth,https://cdn.sofifa.net/teams/110194/30.png,€210K,€500,Right,3,2,Medium/ Medium,187cm,76kg,€320K,21
255571,22 K. Coker,17,https://cdn.sofifa.net/players/255/571/22_60.png,England,52,71,Norwich City,https://cdn.sofifa.net/teams/1792/30.png,€200K,€1K,Right,3,2,High/ Medium,185cm,75kg,€525K,50
220901,David Raya,26,https://cdn.sofifa.net/players/220/901/23_60.png,Spain,76,78,Brentford,https://cdn.sofifa.net/teams/1925/30.png,€7M,€33K,Right,3,1,Medium/ Medium,183cm,75kg,€13.8M,1
255872,22 Myung Se Jin,20,https://cdn.sofifa.net/players/255/872/22_60.png,Korea Republic,49,63,Jeonbuk Hyundai Motors,https://cdn.sofifa.net/teams/1477/30.png,€110K,€1K,Right,3,2,Medium/ Medium,177cm,67kg,€212K,42
262811,22 D. Giafer,20,https://cdn.sofifa.net/players/262/811/22_60.png,Romania,61,71,FC Dinamo 1948 Bucureşti,https://cdn.sofifa.net/teams/100757/30.png,€675K,€750,Right,2,2,Medium/ Medium,182cm,71kg,€1M,24
247350,O. Casey,21,https://cdn.sofifa.net/players/247/350/23_60.png,England,61,69,Forest Green Rovers,https://cdn.sofifa.net/teams/561/30.png,€700K,€2K,Right,2,2,Medium/ Medium,188cm,78kg,nan,5
260809,22 K. Monzialo,20,https://cdn.sofifa.net/players/260/809/22_60.png,France,54,63,FC Lugano,https://cdn.sofifa.net/teams/10032/30.png,€240K,€1K,Left,3,2,Medium/ Medium,185cm,75kg,€396K,11
269010,22 Wei Ziming,19,https://cdn.sofifa.net/players/269/010/22_60.png,China PR,48,58,Hebei FC,https://cdn.sofifa.net/teams/112978/30.png,€100K,€1K,Right,1,2,Low/ Low,173cm,60kg,€175K,44
256766,21 Y. Abdioğlu,30,https://cdn.sofifa.net/players/256/766/21_60.png,Turkey,63,63,Atakaş Hatayspor,https://cdn.sofifa.net/teams/101028/30.png,€400K,€3K,Right,2,2,Medium/ Medium,181cm,81kg,€800K,55
263656,M. Sawadogo,18,https://cdn.sofifa.net/players/263/656/23_60.png,Switzerland,54,73,Servette FC,https://cdn.sofifa.net/teams/324/30.png,€250K,€700,Left,2,2,Medium/ Medium,175cm,69kg,€519K,24
254239,22 F. Bamenye,19,https://cdn.sofifa.net/players/254/239/22_60.png,Norway,53,66,Mjøndalen IF,https://cdn.sofifa.net/teams/112420/30.png,€220K,€500,Left,3,3,Medium/ Medium,177cm,73kg,€413K,27
266718,K. Nassiri,21,https://cdn.sofifa.net/players/266/718/23_60.png,India,53,62,ATK Mohun Bagan FC,https://cdn.sofifa.net/teams/113146/30.png,€210K,€500,Right,3,2,Medium/ Medium,174cm,65kg,€326K,25
267399,K. Suzuki,24,https://cdn.sofifa.net/players/267/399/23_60.png,Japan,53,58,Daegu FC,https://cdn.sofifa.net/teams/2056/30.png,€130K,€1K,Left,3,2,Medium/ Medium,172cm,70kg,€172K,18
253015,22 M. Al Shanqeeti,21,https://cdn.sofifa.net/players/253/015/22_60.png,Saudi Arabia,55,66,Al Nassr,https://cdn.sofifa.net/teams/112139/30.png,€275K,€3K,Left,3,2,Medium/ Medium,176cm,70kg,€523K,34
256103,20 A. Kouzine,20,https://cdn.sofifa.net/players/256/103/20_60.png,Canada,61,70,Aalborg BK,https://cdn.sofifa.net/teams/820/30.png,€400K,€2K,Right,3,3,High/ Medium,189cm,80kg,€580K,19
265605,E. Ilesanmi,17,https://cdn.sofifa.net/players/265/605/23_60.png,England,54,64,Harrogate Town,https://cdn.sofifa.net/teams/112222/30.png,€220K,€500,Right,2,2,High/ Medium,188cm,79kg,€429K,26
256075,21 L. Rangel,18,https://cdn.sofifa.net/players/256/075/21_60.png,Venezuela,57,68,Zamora Fútbol Club,https://cdn.sofifa.net/teams/112912/30.png,€325K,€500,Right,3,2,Medium/ High,190cm,68kg,€764K,26
264053,22 J. Senga-Ngoyi,17,https://cdn.sofifa.net/players/264/053/22_60.png,Belgium,53,72,Reading,https://cdn.sofifa.net/teams/1793/30.png,€220K,€500,Right,2,2,Low/ Medium,186cm,78kg,€556K,46
259669,R. Duncan,18,https://cdn.sofifa.net/players/259/669/23_60.png,Scotland,52,73,Aberdeen,https://cdn.sofifa.net/teams/77/30.png,€250K,€500,Right,2,2,Medium/ Medium,178cm,67kg,€688K,23
264487,22 K. Mintikkis,31,https://cdn.sofifa.net/players/264/487/22_60.png,Cyprus,60,60,,https://cdn.sofifa.net/flags/cy.png,€0,€0,Right,3,2,Medium/ Medium,176cm,72kg,nan,nan
256472,22 S. Beckwith,19,https://cdn.sofifa.net/players/256/472/22_60.png,England,50,64,Luton Town,https://cdn.sofifa.net/teams/1923/30.png,€110K,€1K,Left,3,2,Medium/ Medium,183cm,68kg,€278K,33
259046,21 F. Frei,19,https://cdn.sofifa.net/players/259/046/21_60.png,Switzerland,55,72,FC Zürich,https://cdn.sofifa.net/teams/894/30.png,€325K,€1K,Right,3,2,Medium/ Medium,171cm,65kg,€674K,36
269023,22 Zhang Zili,19,https://cdn.sofifa.net/players/269/023/22_60.png,China PR,47,53,Guangzhou FC,https://cdn.sofifa.net/teams/111839/30.png,€70K,€2K,Right,1,2,Low/ Low,178cm,68kg,€123K,14
